seller_id,seller_order_count,seller_items_sold,seller_unique_customers,seller_total_revenue,seller_total_freight_value,seller_avg_item_price,seller_avg_freight_value,seller_avg_review_score,seller_avg_delivery_days,seller_avg_delay_days,seller_delayed_order_rate,seller_unique_products,seller_unique_categories,seller_state,seller_top_category,seller_active_days
4be9ae93c4fc0f41713d71a4194ee1b3,1,1,1,109.9,27.07,109.9,27.07,5.0,11.0,-7.0,0.0,1,1,MG,sports_leisure,0
4bf2f4ee540798a61f9636d12cd9cc80,29,30,29,4995.56,505.45,166.5186666666667,16.848333333333333,4.166666666666667,13.133333333333333,-12.4,0.0,18,3,SP,fashion_underwear_beach,497
4bf658053d453036c70976bccb2c31b2,2,2,2,1742.99,81.57,871.495,40.785,4.5,24.0,-8.5,0.0,2,2,SP,unknown,33
4bfc7a4a1cf8d4d2121c27422d9e50b5,26,40,26,8124.4,1067.19,203.10999999999999,26.679750000000002,4.225,7.525,-10.525,0.025,7,1,SP,housewares,149
4c03b9dd4c11ee2cb35c96c49efc9420,48,48,48,6458.6,843.73,134.55416666666667,17.577708333333334,4.1063829787234045,10.020833333333334,-14.145833333333334,0.020833333333333332,5,1,SP,toys,155
4c18691b6037662be2df78a765d98ab5,63,67,63,3195.52,1120.99,47.694328358208956,16.731194029850748,3.8358208955223883,8.761194029850746,-11.492537313432836,0.05970149253731343,31,6,SP,housewares,183
4c1c7281388a33dd06daac44f9fadbd1,5,5,5,188.32,81.59,37.664,16.318,4.8,8.4,-16.4,0.0,5,3,SP,toys,77
4c2b230173bb36f9b240f2b8ac11786e,261,346,256,14592.27,4397.57,42.17419075144509,12.709739884393063,3.757309941520468,12.379008746355685,-8.644314868804665,0.0838150289017341,20,2,SP,sports_leisure,552
4c498c7345e89aebad651544829beca0,48,48,47,4819.76,570.0,100.41166666666668,11.875,4.291666666666667,10.319148936170214,-9.191489361702128,0.10416666666666667,20,2,SP,health_beauty,256
4c4d546adf3c3868fe19c9ec6e9ffda9,2,3,2,111.69999999999999,45.39,37.23333333333333,15.13,3.6666666666666665,6.333333333333333,-16.666666666666668,0.0,2,1,PR,pet_shop,70
4c60877808f4318ef1107fbeb8f89afa,2,2,2,118.0,32.63,59.0,16.315,4.0,14.5,-9.0,0.0,2,1,SP,computers_accessories,45
4c61e37f664c3c88aff092aa5ac779d7,7,8,7,788.3100000000001,119.86,98.53875000000001,14.9825,4.0,16.375,-2.875,0.25,3,2,RJ,consoles_games,37
4c8545742faaf58fafd5fd14d25d75cf,4,4,4,3020.0,196.31,755.0,49.0775,4.5,9.5,-14.25,0.0,4,2,SP,auto,64
4c8b8048e33af2bf94f2eb547746a916,23,27,23,2020.73,438.08,74.84185185185186,16.225185185185186,3.111111111111111,18.608695652173914,-4.043478260869565,0.1111111111111111,23,5,SP,bed_bath_table,367
4cc43a222a0f94910728b62b97a8c5f8,1,1,1,108.5,12.26,108.5,12.26,3.0,14.0,-12.0,0.0,1,1,SP,perfumery,0
4cc4fd4fdd406a85bbdc1f824b731bd7,1,2,1,539.98,31.24,269.99,15.62,5.0,8.0,-14.0,0.0,1,1,PR,auto,0
4ce6e5f6c52515177e18c1c9361d8677,1,1,1,226.6,25.67,226.6,25.67,3.0,10.6918511755307,-12.0,0.0,1,1,SP,auto,0
4ce8b55b4bfa4659184e7becc1fba3f2,2,2,2,199.0,59.870000000000005,99.5,29.935000000000002,3.0,12.0,-12.0,0.0,2,1,PR,auto,6
4cf490a58259286ada5ba8525ba9e84a,8,8,8,1254.2,155.19,156.775,19.39875,3.125,24.285714285714285,-17.857142857142858,0.0,6,1,SP,cool_stuff,253
4d0041cdbe51b4617d95c70b19decc74,8,8,8,5235.200000000001,230.29,654.4000000000001,28.78625,4.5,6.75,-10.5,0.0,6,1,MG,auto,81
4d232b78ab7ef10393dc3807d827bc0d,5,5,5,1475.0,214.99,295.0,42.998000000000005,4.4,5.8,-12.6,0.0,2,2,MG,auto,24
4d600e08ecbe08258c79e536c5a42fee,8,8,8,4465.34,168.12,558.1675,21.015,4.0,12.428571428571429,-27.857142857142858,0.0,8,2,PR,watches_gifts,160
4d6d651bd7684af3fffabd5f08d12e5a,369,395,356,43587.4,7898.91,110.34784810126582,19.997240506329113,4.1725888324873095,12.609254498714654,-13.030848329048844,0.0379746835443038,70,3,SP,sports_leisure,485
4d6fb82c629c7a5028bfd973c07b05e0,2,2,2,278.0,49.43,139.0,24.715,2.0,10.6918511755307,-12.0,0.0,1,1,MG,furniture_living_room,6
4d8809767a5bafe22909c77951fb6b41,1,1,1,50.0,8.72,50.0,8.72,5.0,10.6918511755307,-12.0,0.0,1,1,SP,furniture_decor,0
4d9fea3499bdc22aa4da4e339365f215,2,2,2,192.54000000000002,30.2,96.27000000000001,15.1,5.0,12.5,-19.5,0.0,1,1,SP,perfumery,136
4da0e408c99d2fdc2126dc9fce518060,44,54,43,3026.0,938.73,56.03703703703704,17.38388888888889,4.444444444444445,8.666666666666666,-21.944444444444443,0.0,30,2,PR,sports_leisure,576
4dab98ca6cd6d3df586203cefd28a042,1,1,1,154.9,18.33,154.9,18.33,5.0,28.0,-1.0,0.0,1,1,RS,fashion_bags_accessories,0
4dbd95a08b31ede5c82d3f861cb1ce1a,6,6,6,1304.67,189.36,217.44500000000002,31.560000000000002,3.5,12.0,-16.75,0.0,6,2,PR,books_general_interest,177
4dc2e811a1760953cb7c6a590b498943,1,1,1,175.0,24.84,175.0,24.84,5.0,6.0,-9.0,0.0,1,1,SP,luggage_accessories,0
4dc646b9b9e8e411ef48ba000ea3ac6f,4,5,4,289.7,63.56,57.94,12.712,2.4,10.4,-7.8,0.2,4,1,SP,perfumery,193
4ddeb3e828550cddc8d45c8bc36ab2d1,1,1,1,152.0,12.45,152.0,12.45,5.0,7.0,-11.0,0.0,1,1,SP,cool_stuff,0
4de6e4ba574aa9dfdc824bc44dc47fdd,14,14,14,451.1,253.32,32.221428571428575,18.094285714285714,4.071428571428571,8.857142857142858,-18.357142857142858,0.07142857142857142,12,2,PR,health_beauty,177
4deebb3199eeafb282ae33229144f94b,4,5,4,779.7,141.79,155.94,28.357999999999997,3.4,11.6,-1.4,0.4,3,1,SP,signaling_and_security,194
4e06067cc08b3f41d837768d392c3ee3,31,46,31,941.72,572.53,20.47217391304348,12.446304347826086,4.173913043478261,9.347826086956522,-14.391304347826088,0.043478260869565216,28,1,MG,perfumery,384
4e0d109ccfba9a1151c103049880c857,2,2,2,279.89,67.84,139.945,33.92,3.0,18.5,-15.5,0.0,2,1,RJ,watches_gifts,188
4e17c65a516f69d023a2ae78b84f28d6,61,74,61,7639.26,1155.54,103.23324324324325,15.615405405405404,4.081081081081081,14.391891891891891,-20.7972972972973,0.0945945945945946,47,5,SP,health_beauty,530
4e2627090e6e5b9fabba883a37897683,2,5,2,199.5,68.12,39.9,13.624,1.0,3.0,-14.0,0.0,2,1,MG,furniture_decor,42
4e326052e5dbba8adcd512f3450a307e,3,6,3,570.0,85.96,95.0,14.326666666666666,1.6666666666666667,19.5,-12.0,0.0,1,1,SP,christmas_supplies,24
4e42581f08e8cfc7c090f930bac4552a,3,4,3,336.0,117.8,84.0,29.45,1.0,47.0,12.0,0.5,3,3,SP,kitchen_dining_laundry_garden_furniture,12
4e480be820e37de1444325ff358c9296,1,2,1,430.3,143.44,215.15,71.72,5.0,12.0,-10.0,0.0,1,1,MG,auto,0
4e5725ba188db8252977a4f0227bd462,22,25,22,1930.59,382.61,77.22359999999999,15.304400000000001,3.44,20.25,-2.75,0.2,13,2,SP,computers_accessories,94
4e6015589b781adaa5ce7f1892d06bb1,3,3,3,684.0,56.5,228.0,18.833333333333332,3.6666666666666665,5.333333333333333,-12.666666666666666,0.0,1,1,SP,sports_leisure,103
4e7c18b98d84e05cbae3ff0ff03846c2,82,89,82,9177.9,2875.98,103.12247191011235,32.31438202247191,4.136363636363637,11.579545454545455,-13.170454545454545,0.033707865168539325,31,4,SP,small_appliances,522
4e85b538b0dad58852641540686d0e14,4,4,4,361.97999999999996,74.36,90.49499999999999,18.59,3.75,16.75,-6.0,0.5,4,2,SP,garden_tools,333
4e8dacf3d38f281ae26c3e0321d92d88,10,15,10,2644.95,216.16,176.32999999999998,14.410666666666666,2.466666666666667,13.0,-12.555555555555555,0.13333333333333333,5,2,SP,unknown,128
4e922959ae960d389249c378d1c939f5,420,454,419,46030.37,7274.38,101.38848017621146,16.022863436123348,3.89532293986637,14.147982062780269,-13.02914798206278,0.0881057268722467,136,24,SP,computers_accessories,687
4e92348462c75b6c842b994ce84a0ed4,1,1,1,69.9,15.59,69.9,15.59,5.0,9.0,-19.0,0.0,1,1,RS,health_beauty,0
4ea2f12dbe91deeacd2c1e74f069a6e6,4,6,4,210.2,70.07,35.03333333333333,11.678333333333333,4.833333333333333,7.666666666666667,-11.333333333333334,0.0,4,1,SP,perfumery,215
4eb61f060e7dcc1d5a80d806c35cc541,8,8,8,1313.0,153.12,164.125,19.14,3.875,5.75,-13.0,0.0,3,2,SP,home_appliances_2,152
4ebdc7e6cd6102a022dadc49156d4ea8,29,32,29,928.6999999999999,369.2,29.021874999999998,11.5375,3.75,9.71875,-10.71875,0.03125,23,5,SP,furniture_decor,512
4eeb99008a0f59d2c7759c59f9a346eb,2,2,2,1282.0,38.95,641.0,19.475,4.5,7.0,-12.5,0.0,2,1,SP,telephony,56
4ef4c39cf3c24f326434cf0b2e48046a,8,9,8,891.0,126.17,99.0,14.018888888888888,3.5555555555555554,13.5,-5.125,0.1111111111111111,2,1,SP,sports_leisure,216
4f0d637c1197fd65405ebd755ac9f86b,2,2,2,199.8,32.67,99.9,16.335,5.0,6.5,-17.0,0.0,2,1,SP,health_beauty,20
4f1f1c8666cdb6442f775c4e8caed465,2,2,2,944.98,125.41,472.49,62.705,5.0,19.5,-14.0,0.0,2,1,MG,toys,6
4f40d2ed38d1cc945364a7cd202a82c7,1,1,1,319.9,16.99,319.9,16.99,1.0,10.6918511755307,-12.0,0.0,1,1,SP,toys,0
4fae87d32467e18eb46e4a76a0a0b9ce,1,1,1,100.9,19.9,100.9,19.9,5.0,6.0,-12.0,0.0,1,1,RS,construction_tools_safety,0
4fb41dff7c50136976d1a5cf004a42e2,3,3,3,1230.0,66.77,410.0,22.256666666666664,4.0,66.33333333333333,33.0,0.3333333333333333,3,1,BA,watches_gifts,67
4fe2f67634d00c021aa01f96b6f2d68e,2,2,2,86.8,32.04,43.4,16.02,5.0,10.5,-21.0,0.0,2,2,PR,health_beauty,5
5011f0d93373a4c5753adf58ca77af8d,12,22,12,1009.4200000000001,381.43,45.88272727272727,17.337727272727275,3.5454545454545454,14.666666666666666,-4.190476190476191,0.18181818181818182,4,3,SP,food_drink,271
503c1de08ae81a2d86f17951b204db55,22,22,22,4906.99,414.90999999999997,223.045,18.859545454545454,4.409090909090909,13.045454545454545,-11.909090909090908,0.045454545454545456,2,1,SP,baby,392
5058e8c1e82653974541e83690655b4a,63,78,63,10022.82,3055.11,128.4976923076923,39.168076923076924,3.0789473684210527,25.935064935064936,-16.363636363636363,0.10256410256410256,31,4,SP,office_furniture,291
5075aaa8404020ae6aa8bf4792099b41,13,23,13,1822.8,447.72,79.25217391304348,19.46608695652174,3.8823529411764706,11.866666666666667,-10.333333333333334,0.0,6,3,MG,drinks,303
50770d25768b0486d89be26afca3108f,6,6,6,171.76999999999998,76.08999999999999,28.62833333333333,12.681666666666665,4.0,13.166666666666666,-6.833333333333333,0.16666666666666666,5,1,SP,books_general_interest,217
508808d438fe2ff972ed13bb8f4a82e2,10,11,10,294.83,122.64,26.80272727272727,11.149090909090908,4.2727272727272725,4.0,-8.8,0.0,10,7,SP,housewares,23
50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,1,1,140.0,27.96,140.0,27.96,5.0,12.0,-4.0,0.0,1,1,SP,drinks,0
50bf89f1349bc0409a268c3a49678009,1,1,1,179.9,102.57,179.9,102.57,5.0,9.0,-26.0,0.0,1,1,SP,furniture_decor,0
50c361bcf670d16f6df4d52de3dff924,1,1,1,35.0,16.6,35.0,16.6,1.0,10.6918511755307,-12.0,0.0,1,1,SP,art,0
50c9975695009e5e6473912e83a6d1da,50,68,50,3964.4,2919.55,58.300000000000004,42.934558823529414,3.985074626865672,14.647058823529411,-8.735294117647058,0.10294117647058823,36,1,MG,sports_leisure,533
51209b446b2073894bdc0face6c73ffc,2,4,2,359.6,79.28,89.9,19.82,4.0,9.5,-17.0,0.0,1,1,ES,furniture_decor,35
512d298ac2a96d1931b6bd30aa21f61d,11,12,11,7401.94,321.93,616.8283333333333,26.8275,4.25,9.583333333333334,-14.666666666666666,0.0,8,3,RJ,musical_instruments,212
513a54369b6a8a6602fcb0e129c6d78d,2,2,2,47.8,14.86,23.9,7.43,4.5,3.0,-5.5,0.0,1,1,SP,computers_accessories,8
5145090ab595c0d0b8557199f5701fbf,4,4,4,1459.6,197.85,364.9,49.4625,4.25,15.25,-25.5,0.0,4,1,PR,bed_bath_table,86
5151aea44289d6c6b090ee31c2132508,7,7,7,1315.3,167.17,187.9,23.881428571428568,1.8333333333333333,17.0,-27.142857142857142,0.0,1,1,SP,air_conditioning,2
515d781150feed28a6ac091bb0e3cb8c,6,6,6,1002.35,152.37,167.05833333333334,25.395,4.166666666666667,9.333333333333334,-24.166666666666668,0.0,3,2,MS,cool_stuff,215
5160d23075764e18e07c1f4a87fad743,34,39,33,2429.0,486.42,62.282051282051285,12.472307692307693,4.461538461538462,8.921052631578947,-9.447368421052632,0.0,29,1,SP,toys,112
516e7738bd8f735ac19a010ee5450d8d,76,84,76,6643.09,1466.23,79.08440476190476,17.455119047619046,4.5476190476190474,8.317073170731707,-18.597560975609756,0.023809523809523808,53,2,RJ,health_beauty,105
51702dc2a3e106c76dbff722b5bf0726,13,14,13,2705.1,581.94,193.22142857142856,41.56714285714286,4.357142857142857,14.428571428571429,-14.214285714285714,0.0,8,3,SP,furniture_decor,429
5194c22ed1f616ec0c0f33c571542879,4,4,3,245.6,80.85,61.4,20.2125,4.25,12.0,-11.25,0.0,3,3,MG,home_appliances_2,45
519a7aa428f18d125a283cf8c014fdd6,3,3,2,79.69999999999999,73.1,26.566666666666663,24.366666666666664,4.0,7.0,-15.666666666666666,0.0,1,1,SC,furniture_living_room,23
51a04a8a6bdcb23deccc82b0b80742cf,1,1,1,167.99,31.93,167.99,31.93,1.0,35.0,7.0,1.0,1,1,SP,electronics,0
51e0557bc7b86de13e946c60ee91ce39,1,1,1,45.8,17.6,45.8,17.6,5.0,10.0,-9.0,0.0,1,1,MG,health_beauty,0
51e4e89242cbb846c2deff3dc015650e,16,16,16,822.58,353.17,51.41125,22.073125,4.625,8.75,-16.0,0.0,10,2,RS,garden_tools,138
51ed72984a04e5dd35c2b27e77179038,7,7,7,1294.3,198.93,184.9,28.41857142857143,3.5714285714285716,16.0,-9.714285714285714,0.14285714285714285,4,2,SP,home_appliances_2,160
51f108f62cb87d61918159902c8f8583,3,3,3,303.73,75.03,101.24333333333334,25.01,4.333333333333333,5.666666666666667,-17.666666666666668,0.0,2,1,PR,books_technical,25
5206cc4bc2297c833e6061c49bf9c43f,1,1,1,35.0,10.96,35.0,10.96,1.0,10.6918511755307,-12.0,0.0,1,1,SP,auto,0
52092ddbd3a58c450a4459bf051b2287,6,6,6,351.7,75.35,58.61666666666667,12.558333333333332,4.333333333333333,12.5,-11.833333333333334,0.0,4,1,SP,sports_leisure,136
520b493b57809f446cb0a233bb3e25c7,63,73,63,3698.9,1063.97,50.66986301369863,14.574931506849316,4.376712328767123,6.8493150684931505,-12.04109589041096,0.0136986301369863,28,4,SP,housewares,283
522620dcb18a6b31cd7bdf73665113a9,174,180,173,57168.49,4661.32,317.6027222222222,25.89622222222222,3.897727272727273,14.730337078651685,-14.01685393258427,0.08333333333333333,39,11,PR,consoles_games,670
5236605f4d4b0b3e4df85b850393fca0,5,5,5,265.3,82.18,53.06,16.436,4.8,10.2,-6.0,0.2,4,1,SP,sports_leisure,360
52454f90d4c30c016768db02f88c1a74,3,5,3,80.5,67.17,16.1,13.434000000000001,3.6,12.4,-7.4,0.0,4,1,SP,pet_shop,59
52562a9f449c3dc3d53f5f5b9ed74903,14,14,14,3266.6,444.03999999999996,233.32857142857142,31.717142857142854,4.785714285714286,12.928571428571429,-18.428571428571427,0.0,4,4,RN,sports_leisure,351
525e75a6fb1454a2325ab1734bcec221,10,11,10,657.0699999999999,120.0,59.73363636363636,10.909090909090908,3.727272727272727,6.0,-13.7,0.0,3,1,SP,auto,172
5275ca25d0358ca73864e0ae41be1320,4,4,4,409.6,69.22,102.4,17.305,4.75,6.5,-3.25,0.0,3,1,SP,stationery,15
527801b552d0077ffd170872eb49683b,90,92,89,17942.8,2062.56,195.0304347826087,22.41913043478261,4.483516483516484,12.521739130434783,-11.41304347826087,0.09782608695652174,26,4,SP,books_general_interest,322
52831e5990d0771cb4951d6f12928167,1,1,1,65.0,13.12,65.0,13.12,3.0,5.0,-10.0,0.0,1,1,SP,sports_leisure,0
528bcf6680c36dddf07620bd35b33a6f,2,2,2,969.98,43.86,484.99,21.93,4.5,20.5,-4.5,0.5,2,1,SP,health_beauty,127
528ce32f560edd11add4169f6a5b65be,2,2,2,59.8,15.3,29.9,7.65,5.0,10.0,-11.5,0.0,2,2,SP,housewares,78
52956b80ae65fda598f06f6b9943e7a9,3,3,3,792.0,66.85,264.0,22.28333333333333,4.0,24.666666666666668,-7.333333333333333,0.3333333333333333,1,1,PR,perfumery,23
52a50b42accf164f9f019941e5759d9b,4,4,4,139.96,57.059999999999995,34.99,14.264999999999999,4.75,5.0,-3.5,0.0,2,1,SP,food_drink,19
52a52b9f656520e99716f5bc40f661c8,7,8,7,783.1,148.12,97.8875,18.515,4.125,10.0,-12.0,0.0,6,1,SP,furniture_decor,89
52ac6f920b7280e4c6d30dd94de6259b,6,7,6,5657.3,726.59,808.1857142857143,103.79857142857144,3.2857142857142856,11.571428571428571,-11.857142857142858,0.0,5,2,PR,office_furniture,448
52b53f7061969fe471d119b6195da864,1,1,1,90.0,8.37,90.0,8.37,5.0,3.0,-8.0,0.0,1,1,SP,perfumery,0
52bb00821bcdd358a5a5a27e1f6be5a1,2,2,2,349.8,38.629999999999995,174.9,19.314999999999998,4.5,15.5,-9.0,0.0,2,1,SP,musical_instruments,83
52d76513f0c4d97f3b99570e2c94ee31,19,28,19,8153.1,889.26,291.1821428571429,31.759285714285713,3.88,11.357142857142858,-19.321428571428573,0.03571428571428571,15,8,RS,industry_commerce_and_business,397
52f0fe436a347ddad7ed5f9aa4e27eaa,21,23,21,1484.3700000000001,476.53,64.53782608695653,20.718695652173913,3.3043478260869565,13.428571428571429,-7.428571428571429,0.08695652173913043,16,7,SP,computers_accessories,131
52f6f9f13ba19504c02781132a049e75,1,1,1,199.0,23.13,199.0,23.13,2.0,16.0,-14.0,0.0,1,1,PR,furniture_decor,0
52f976b17ea7f2f087f56dcc419328f6,6,6,6,7630.0,862.65,1271.6666666666667,143.775,3.6666666666666665,9.833333333333334,-16.666666666666668,0.0,5,1,PR,sports_leisure,291
52f9db5cfb423382a2fa5c9e39303202,22,23,22,1269.77,358.77,55.20739130434782,15.598695652173912,4.173913043478261,9.681818181818182,-14.681818181818182,0.0,7,4,SP,home_appliances,268
5305693ffae2d3463377b1f6fe67b15a,1,1,1,93.56,12.99,93.56,12.99,5.0,13.0,-9.0,0.0,1,1,SP,unknown,0
53088c75f948b48a7ece173ac17f0c12,3,3,3,261.70000000000005,54.53,87.23333333333335,18.176666666666666,5.0,10.666666666666666,-13.666666666666666,0.0,2,2,RS,health_beauty,76
530ec6109d11eaaf87999465c6afee01,97,104,96,12983.810000000001,2656.4,124.84432692307693,25.542307692307695,4.221153846153846,10.306930693069306,-17.198019801980198,0.009615384615384616,30,6,PR,sports_leisure,456
53243585a1d6dc2643021fd1853d8905,358,410,349,222776.05,13080.63,543.3562195121951,31.903975609756095,4.075980392156863,12.94,-11.605,0.02926829268292683,23,2,BA,telephony,357
53336f97ddbe53e2a617d07b17447b95,1,1,1,599.5,75.33,599.5,75.33,5.0,19.0,-11.0,0.0,1,1,SP,home_appliances_2,0
533d46c1b06970e99f09523a61df4972,2,2,2,159.98,32.64,79.99,16.32,4.5,16.0,-10.0,0.0,1,1,SP,electronics,2
5343d0649eca2a983820bfe93fc4d17e,71,111,70,10000.64,2392.59,90.09585585585585,21.554864864864864,3.614678899082569,10.809090909090909,-12.6,0.09009009009009009,48,1,SP,furniture_decor,223
534a01cc6df1e034e05c32028a291fa2,5,5,5,235.59,59.86,47.118,11.972,4.4,10.2,-8.0,0.0,4,2,SP,housewares,67
535bf14f36346c7f59d87cece104d70c,1,1,1,50.0,7.77,50.0,7.77,4.0,4.0,0.0,0.0,1,1,RJ,construction_tools_lights,0
537eb890efff034a88679788b647c564,160,173,159,4679.7,2499.2,27.05028901734104,14.446242774566473,4.164739884393064,8.67251461988304,-12.450292397660819,0.03468208092485549,46,10,RJ,furniture_decor,407
538caafddff204241cecbf3a02e6b3cf,9,9,9,148.3,98.19,16.477777777777778,10.91,2.5555555555555554,16.75,-0.875,0.3333333333333333,6,1,SP,baby,421
539ed9e19811677513447759be5eccfc,2,2,2,32.83,31.09,16.415,15.545,3.0,4.5,-16.0,0.0,2,1,MG,construction_tools_construction,70
53b0300ca793f9834cd69c0678d35ee8,5,10,5,1662.15,137.31,166.215,13.731,5.0,5.6,-14.5,0.0,5,1,SP,construction_tools_construction,253
53d00c40e32aeb924a84ce72b1af869d,17,17,17,2165.85,296.22,127.40294117647058,17.424705882352942,4.352941176470588,15.705882352941176,-7.470588235294118,0.11764705882352941,9,1,SP,bed_bath_table,211
53e4c6e0f4312d4d2107a8c9cddf45cd,473,522,464,30148.95,9887.24,57.7566091954023,18.941072796934865,4.040384615384616,11.57421875,-13.427734375,0.04597701149425287,162,7,SP,housewares,551
54065e9aef7e9e9c2dc23b7594db021a,14,14,14,8003.0,280.43,571.6428571428571,20.030714285714286,3.857142857142857,11.833333333333334,-22.75,0.0,12,6,RJ,cool_stuff,366
5415337f1863452476d42d9f14a16a61,1,1,1,44.9,23.45,44.9,23.45,3.0,16.0,-23.0,0.0,1,1,MG,furniture_decor,0
54219883e72aad869adfb2a54b7bfa0f,5,5,5,6750.0,829.55,1350.0,165.91,3.2,16.4,-8.6,0.0,3,2,SP,toys,249
542917da124346b47ea1ac79a93ce454,20,20,20,1303.9,363.18,65.19500000000001,18.159,4.15,11.1,-14.0,0.05,13,2,PR,health_beauty,155
5444b12c82f21c923f2639ebc722c1ea,1,1,1,169.9,9.56,169.9,9.56,4.0,10.6918511755307,-12.0,0.0,1,1,SP,housewares,0
544863df86ed3b78a04e0820d41430ee,1,1,1,23.9,15.27,23.9,15.27,5.0,5.0,-18.0,0.0,1,1,ES,stationery,0
54583ab379489add547fe47b628db589,10,10,9,2240.0,151.07999999999998,224.0,15.107999999999999,4.8,4.6,-6.2,0.0,6,2,SP,baby,35
54965bbe3e4f07ae045b90b0b8541f52,78,86,78,10961.300000000001,2203.54,127.45697674418606,25.622558139534885,2.9382716049382718,26.234567901234566,-2.3950617283950617,0.3023255813953488,53,1,PR,bed_bath_table,257
54a1852d1b8f10312c55e906355666ee,200,204,197,17226.44,3387.96,84.44333333333333,16.60764705882353,4.3399014778325125,11.074257425742575,-10.896039603960396,0.07352941176470588,47,7,SP,sports_leisure,586
54aa8463e87776b5612f4bdc4bd5d4de,7,7,7,649.3,123.53,92.75714285714285,17.647142857142857,3.857142857142857,12.857142857142858,-23.714285714285715,0.0,4,3,MG,fixed_telephony,136
54c04bdb5ec46762f8f08c7e8f86ed4a,18,19,18,3281.66,476.12,172.71894736842106,25.05894736842105,4.315789473684211,14.842105263157896,-10.526315789473685,0.10526315789473684,12,1,SC,sports_leisure,183
55029529919c0123526150bd26ca8f20,7,7,7,453.95,134.88,64.85,19.268571428571427,4.714285714285714,8.428571428571429,-14.428571428571429,0.0,6,3,MG,sports_leisure,61
553a440137d6e0cf776aee0bb83ac9f5,2,2,2,144.8,30.34,72.4,15.17,1.0,22.5,-6.5,0.5,2,2,SP,musical_instruments,17
5563732abe64c3036cb97ad924128dd1,2,3,2,404.0,37.6,134.66666666666666,12.533333333333333,4.666666666666667,10.333333333333334,-11.0,0.0,3,2,SP,health_beauty,177
5566627eab3fe93fd6ee08798226101a,5,5,5,85.5,102.31,17.1,20.462,4.4,8.2,-17.2,0.0,4,1,PR,perfumery,284
556a6409838156ea299c9d1f9e2dde43,4,4,4,1362.8,86.84,340.7,21.71,3.25,7.0,-13.25,0.0,4,1,PR,housewares,53
557f22c76691849db52d2abccf0015d0,13,14,13,865.8599999999999,326.7,61.84714285714285,23.335714285714285,3.1538461538461537,13.692307692307692,-15.615384615384615,0.0,4,2,GO,computers_accessories,127
5587130f9850696ed7fafbc91c2cee44,2,2,2,69.8,33.69,34.9,16.845,5.0,6.0,-10.5,0.0,2,1,SP,housewares,24
559d56f3b8f0bc2e5a9a62fe2ce2a39f,2,2,2,385.0,48.72,192.5,24.36,2.5,12.0,-2.0,0.5,2,1,SC,baby,0
55a5b51f93f2b70ea513f5a047b0262a,39,41,39,4002.3,847.08,97.61707317073171,20.66048780487805,4.487804878048781,13.268292682926829,-12.487804878048781,0.024390243902439025,5,1,MG,sports_leisure,184
55bb6fe5bebe5012e2d7d9928e1128ff,15,16,15,1816.55,576.47,113.534375,36.029375,3.5625,16.0625,-9.3125,0.1875,11,5,SP,stationery,190
55c26bcb609f480eb7868594245febb5,6,6,6,664.4000000000001,161.82999999999998,110.73333333333335,26.971666666666664,4.0,9.333333333333334,-10.166666666666666,0.0,4,2,SP,stationery,121
55c96925041a14097b6a7825554f4ad5,6,10,6,294.8,188.57,29.48,18.857,3.2,10.666666666666666,-9.166666666666666,0.1,6,1,SP,furniture_decor,297
55d3daac7c404d59e51c2aa2f4dc5a23,21,28,21,4480.6,1309.88,160.02142857142857,46.78142857142858,3.9285714285714284,8.357142857142858,-12.142857142857142,0.0,7,3,SP,signaling_and_security,443
55dedd83e501d8248880557d9073cbfd,8,9,8,1055.3,110.78999999999999,117.25555555555555,12.309999999999999,4.888888888888889,3.888888888888889,-8.666666666666666,0.0,8,1,RJ,health_beauty,17
55f7a3319d80f7fdf078b8f03e6725fe,22,22,21,3013.78,406.67,136.99,18.485,3.772727272727273,6.318181818181818,-6.5,0.045454545454545456,4,2,SP,auto,51
562f8cfc51f265411f487d07e9c40e7f,13,13,13,766.9200000000001,199.32999999999998,58.99384615384616,15.333076923076922,4.538461538461538,13.538461538461538,-7.846153846153846,0.07692307692307693,4,2,MG,cool_stuff,201
562fc2f2c2863ab7e79a9e4388a58a14,260,270,258,8814.199999999999,4305.14,32.645185185185184,15.944962962962965,4.235074626865671,10.80377358490566,-13.211320754716981,0.02962962962962963,36,1,SP,telephony,217
5656537e588803a555b8eb41f07a944b,174,188,173,8065.93,3377.0299999999997,42.90388297872341,17.96292553191489,3.8031914893617023,10.989189189189188,-11.962162162162162,0.05851063829787234,72,11,DF,electronics,686
5659d77e8d90378e39b960ad5956f64e,2,2,2,182.48000000000002,30.65,91.24000000000001,15.325,2.5,20.0,-5.0,0.5,2,2,SP,health_beauty,192
56642bcb79900e777d68e91915cb4267,48,56,47,3657.64,814.15,65.315,14.538392857142856,3.767857142857143,13.839285714285714,-10.928571428571429,0.16071428571428573,8,3,SP,health_beauty,653
5670f4db5b62c43d542e1b2d56b0cf7c,22,22,22,6630.09,582.5600000000001,301.3677272727273,26.480000000000004,4.409090909090909,8.090909090909092,-14.136363636363637,0.045454545454545456,14,1,SP,perfumery,115
56a8b450e802502ba53a9885ee38e29f,1,1,1,62.45,15.2,62.45,15.2,1.0,10.6918511755307,-12.0,0.0,1,1,SP,garden_tools,0
